Symbol,replaced_SMILES,CXSMILES,Monomer_Type,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
ac-dPMe_dLT,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(=O)O)[C@@H](C)O,"*C(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]1CCCN1C(C)=O)[C@@H](C)O[*:3] |$_R2;;;;;;;;;;;;;;;;;;;;;;;;;;;_R5$,atomProp:27.molAtomMapNumber.3|",Terminal,12.927420792391029,-1.4621639844209293,12.927420792391029,0.06788543503821254,0.5318975115860819,385.4610000000002,354.21300000000014,385.22128571199994,154.0,0.0,0.32841750564506417,-0.47964342134276317,0.47964342134276317,0.32841750564506417,1.2222222222222223,1.8148148148148149,2.259259259259259,16.372528667267016,9.998014534014983,2.3859616018926415,-2.334099289839804,2.2133748346549913,-2.57199539983379,5.930172977240189,-0.14894895029994615,3.0007350115800477,577.444269003434,20.886386867018626,16.637026014549605,16.637026014549605,12.46700937053573,9.220184555608997,9.220184555608997,7.530028662916773,7.530028662916773,4.8009986850669275,4.8009986850669275,3.314686578866955,3.314686578866955,-2.16,500097.8228354124,22.880257648953304,9.681941366390303,5.916575736586925,159.24152124762455,25.329662855388698,12.083681658295921,6.041840829147961,17.721539188054518,0.0,5.969305287951849,14.383611552215466,4.794537184071822,0.0,0.0,13.847474399381248,32.104108114630044,20.516165588280387,6.103966387748303,29.3912035259687,23.69084447600637,0.0,15.116608065707286,5.917906046161393,71.18690254273271,13.592428388589765,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,81.52563599117069,19.178148736287287,5.917906046161393,46.95741366754052,0.0,0.0,0.0,0.0,127.24999999999999,36.10597389249554,29.3912035259687,0.0,17.732265504864404,25.807221274690605,0.0,30.694965843759395,0.0,13.847474399381248,5.316788604006331,0.0,0.0,0.0,51.430427131073316,21.08283510068909,0.0,-2.4543592097970692,-2.96725054064836,0.29237057213202544,6.959484599612215,1.4898256802721088,0.7777777777777778,27.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,9.0,8.0,0.0,1.0,1.0,1.0,-0.17939999999999784,97.66930000000006,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac-PT,CC(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O,"*C(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(C)=O)[C@@H](C)O[*:3] |$_R2;;;;;;;;;;;;;;;;;;_R5$,atomProp:18.molAtomMapNumber.3|",Terminal,11.900046296296296,-1.3547146636432352,11.900046296296296,0.21150746409674936,0.5960480462435929,258.27399999999994,240.12999999999997,258.12157167600003,102.0,0.0,0.3284175056461133,-0.47964342134276183,0.47964342134276183,0.3284175056461133,1.3888888888888888,2.0,2.4444444444444446,16.372460579707425,10.119046676889383,2.3493504121926705,-2.2472938375929803,2.17151680924515,-2.534039895061895,5.900828120338858,-0.14578758219724175,2.6933509701947327,355.3427349515377,13.869879009073573,10.419756809019985,10.419756809019985,8.3411117128495,5.827168873478175,5.827168873478175,4.435538976103749,4.435538976103749,3.0061364871263674,3.0061364871263674,2.054324816884089,2.054324816884089,-1.63,8739.738768709598,14.431087354917532,5.811255617204507,3.1915445503418067,104.76557067660116,20.429753124538223,6.041840829147961,6.041840829147961,11.814359458703011,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,0.0,19.765380445542643,13.4684936056032,6.103966387748303,24.596666341896878,17.78366474665486,0.0,10.216698334856808,0.0,44.876765691277484,6.544756405912575,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,57.62903371914354,14.383611552215466,0.0,26.689117645233267,0.0,0.0,0.0,0.0,106.94000000000001,30.064133063347576,19.49013894705617,0.0,5.907179729351506,19.386399651764595,0.0,18.747384130231726,0.0,0.0,5.316788604006331,5.106527394840706,0.0,0.0,35.45911659108087,20.38874433106576,0.0,-2.04324640967498,-1.9907331821617542,0.028142479213907556,3.1579761904761905,0.0,0.7272727272727273,18.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,4.0,0.0,1.0,1.0,1.0,-1.0524999999999989,61.65630000000003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ac-T,CC(=O)N[C@H](C(=O)O)[C@@H](C)O,"*C(=O)[C@@H](NC(C)=O)[C@@H](C)O[*:3] |$_R2;;;;;;;;;;;_R5$,atomProp:11.molAtomMapNumber.3|",Terminal,10.3775,-1.2405555555555552,10.3775,0.4737962962962958,0.49293545418426526,161.15699999999998,150.069,161.068807832,64.0,0.0,0.328416229491673,-0.47964342844263247,0.47964342844263247,0.328416229491673,1.4545454545454546,1.9090909090909092,2.0,16.372341778738324,10.167114662019321,2.225783978362486,-2.1461554370902682,1.9144179038168152,-2.4627462124517088,5.819838439324489,-0.14399789801644536,4.11529460833615,165.9652183115396,9.01650785794505,6.3656243103068935,6.3656243103068935,4.947264862732148,3.1280878496735887,3.1280878496735887,2.2570357753453907,2.2570357753453907,1.107222049741281,1.107222049741281,0.607663712429442,0.607663712429442,-1.1,157.1995031380425,9.900000000000002,3.9223854247581387,3.5664422186684623,64.02533548790018,15.529843393687743,0.0,6.041840829147961,5.907179729351506,0.0,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.103966387748303,19.802129157825057,11.876485017303356,0.0,5.316788604006331,0.0,25.99328161627751,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,34.235347023881026,9.589074368143644,0.0,13.847474399381248,0.0,0.0,0.0,0.0,86.63000000000001,24.022292234199618,9.589074368143644,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.316788604006331,10.213054789681411,0.0,0.0,20.679212962962964,19.343981481481485,0.0,-1.714351851851851,-1.2152777777777783,-1.0866666666666667,2.4931018518518515,0.0,0.6666666666666666,11.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,-1.0434999999999999,36.921299999999995,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dPhe(4-F),N[C@H](Cc1ccc(F)cc1)C(=O)O,Fc1ccc(C[C@@H](N[*])C([*])=O)cc1 |$;;;;;;;;_R1;;_R2;;;$|,Backbone,12.50271723,-0.253832672,12.50271723,0.189387755,0.705969331,181.21,169.114,181.0902922,70,0,0.136726295,-0.310518303,0.310518303,0.136726295,1.461538462,2.076923077,2.538461538,19.14213976,10.07626547,2.03956225,-2.074375435,2.041569339,-2.282768018,5.577701072,-0.108969331,2.626075704,270.7581642,9.681798276,7.45742116,7.45742116,6.257550155,4.129861851,4.129861851,2.861841296,2.861841296,1.903929966,1.903929966,1.092639044,1.092639044,-1.22,937.4417091,9.864889643,4.720060902,2.951371503,76.76809126,10.11132579,12.10338136,0.0,0.0,0.0,0.0,0.0,4.390415048,0.0,0.0,12.13273414,31.16467923,0.0,6.041840829,9.184952232,6.286160523,0.0,5.316788604,0.0,12.46266245,7.047671983,35.64614061,0,0.0,5.316788604,4.390415048,0.0,0.0,19.37567333,11.21535881,5.817220841,5.563451492,24.26546827,0.0,0.0,0,29.1,0.0,9.184952232,0,11.85906167,6.420821623,11.84961201,12.13273414,19.18040612,0.0,5.316788604,0.0,12.50271723,0.0,10.47081003,2.853013747,0.951712963,-0.253832672,5.969400983,1.448052721,0.0,1.724791667,0.3,13,1,2,0,0,0,1,0,1,2,1,3,4,0,0,0,1,1.1551,49.0157,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dPhe(3,4-diF)",N[C@H](Cc1ccc(F)c(F)c1)C(=O)O,Fc1ccc(C[C@@H](N[*])C([*])=O)cc1F |$;;;;;;;;_R1;;_R2;;;;$|,Backbone,12.7537911,-0.88587774,12.7537911,0.358333333,0.740266238,199.2,188.112,199.0808704,76,0,0.158598771,-0.310518291,0.310518291,0.158598771,1.428571429,2.142857143,2.642857143,19.15973855,10.07158292,2.073947402,-2.079976333,2.094321732,-2.283794983,5.577909888,-0.108971654,2.764264092,327.8980789,10.55204176,7.758035364,7.758035364,6.668233758,4.235510754,4.235510754,2.983836235,2.983836235,1.974684849,1.974684849,1.138755178,1.138755178,-1.29,1378.336973,10.78867821,4.810419341,2.599289677,80.93362667,10.11132579,6.286160523,11.63444168,0.0,0.0,0.0,0.0,8.780830095,0.0,0.0,6.066367068,31.16467923,0.0,6.041840829,13.57536728,6.286160523,0.0,5.316788604,0.0,12.46266245,7.047671983,35.39699438,0,0.0,5.316788604,8.780830095,0.0,0.0,19.37567333,11.21535881,11.63444168,5.563451492,18.19910121,0.0,0.0,0,29.1,11.63444168,13.57536728,0,6.041840829,11.98427311,18.41889466,6.066367068,7.047671983,0.0,5.316788604,0.0,25.29354537,0.0,10.46198775,2.750028108,0.592916667,-1.760080782,3.261395503,1.095696334,0.0,1.637844388,0.3,14,1,2,0,0,0,1,0,1,2,1,4,4,0,0,0,1,1.2942,48.9737,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1-Nal,N[C@H](Cc1cccc2ccccc12)C(=O)O,[*]N[C@H](Cc1cccc2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,Backbone,10.81402857,-0.105735072,10.81402857,0.105735072,0.788548122,213.28,198.16,213.1153641,82,0,0.136726686,-0.310517989,0.310517989,0.136726686,1.1875,1.9375,2.6875,16.13019605,9.992550498,2.070415605,-2.107049863,2.188454422,-2.283917527,5.855609927,-0.10896362,2.400040694,487.564253,11.38046889,9.311507494,9.311507494,7.846866553,5.440879614,5.440879614,3.873647395,3.873647395,2.854819593,2.854819593,1.925627908,1.925627908,-1.67,6243.914664,10.83483194,4.903221869,2.11906185,95.28422039,10.11132579,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46456948,29.80439353,0.0,6.041840829,4.794537184,17.05860895,0.0,5.316788604,0.0,12.46266245,7.047671983,48.02802097,0,0.0,5.316788604,0.0,0.0,0.0,19.37567333,11.21535881,0.0,5.563451492,42.46456948,0.0,10.77244843,0,29.1,0.0,4.794537184,0,6.041840829,0.0,12.70698215,16.33589992,0.0,25.24677319,29.58225688,0.0,0.0,0.0,10.81402857,5.448565523,1.212546296,0.0,14.35092726,1.697546296,0.0,1.809719388,0.214285714,16,1,2,0,0,0,2,0,2,2,1,2,4,0,0,0,2,2.1692,66.5637,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dCha,N[C@H](CC1CCCCC1)C(=O)O,[*]N[C@H](CC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone,10.54727915,0.090833333,10.54727915,0.090833333,0.649466301,169.268,150.116,169.1466642,70,0,0.136395797,-0.310784572,0.310784572,0.136395797,1.416666667,2.083333333,2.583333333,16.13019812,9.849236523,2.164976806,-2.231069248,2.26281714,-2.293155034,5.568052738,-0.109426564,2.223125891,129.8002691,8.811554788,7.882939785,7.882939785,5.863703305,4.99070389,4.99070389,3.770989076,3.770989076,2.847069337,2.847069337,2.023406751,2.023406751,-0.37,655.7826356,9.715984523,5.306328435,2.935823365,74.72928319,10.11132579,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811,19.38639965,0.0,6.041840829,4.794537184,6.286160523,0.0,5.316788604,5.917906046,44.56677057,7.047671983,0.0,0,0.0,5.316788604,0.0,0.0,0.0,19.37567333,4.794537184,5.917906046,38.52492974,0.0,0.0,0.0,0,29.1,0.0,4.794537184,0,6.041840829,0.0,18.62488819,32.10410811,0.0,7.047671983,5.316788604,0.0,0.0,0.0,10.54727915,3.030963719,0.0,0.792962963,0.090833333,8.841638322,0.0,1.862989182,0.9,12,1,2,1,0,1,0,0,0,2,1,2,4,1,0,1,1,1.7437,50.1037,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phe(4-NO2),N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)O,[*]N[C@@H](Cc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone,10.5448841,-0.445379897,10.5448841,0.060982143,0.443465167,208.217,196.121,208.0847922,80,0,0.26894183,-0.310518303,0.310518303,0.26894183,1.466666667,2.066666667,2.466666667,16.62821984,10.07058028,2.073743087,-2.073926588,2.122027508,-2.282709244,5.579315426,-0.384447355,2.714314253,348.1900629,11.25914855,8.343166863,8.343166863,7.168233758,4.529634784,4.529634784,3.158932081,3.158932081,2.137831517,2.137831517,1.225896688,1.225896688,-1.75,2351.981604,11.3254717,5.210302457,3.138584057,87.25553158,10.11132579,6.286160523,0.0,0.0,5.687386275,0.0,10.11431827,0.0,0.0,0.0,12.13273414,19.0319451,12.13273414,10.96515188,9.717848233,11.9735468,0.0,5.316788604,0.0,12.46266245,7.047671983,39.94323803,0,0.0,5.316788604,5.687386275,0.0,0.0,24.29898438,11.21535881,10.11431827,5.563451492,24.26546827,0.0,0.0,0,72.24,4.923311049,14.90885545,0,11.7292271,6.420821623,11.84961201,12.13273414,19.18040612,0.0,5.316788604,0.0,0.0,0.0,20.48331546,13.21946389,0.95639881,0.0,5.948099962,1.360522802,0.0,1.698865741,0.3,15,1,5,0,0,0,1,0,1,4,1,5,5,0,0,0,1,0.9242,55.7121,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nva,CCC[C@H](N)C(=O)O,CCC[C@H](N[*])C([*])=O |$;;;;;_R1;;_R2;$|,Backbone,10.06351852,0.069444444,10.06351852,0.069444444,0.542697853,115.176,102.072,115.099714,48,0,0.136384783,-0.310793428,0.310793428,0.136384783,1.75,2.375,2.5,16.1301845,10.1819748,1.979619437,-2.034565062,1.897117053,-2.253400436,5.566480335,-0.109125684,3.207839235,63.54887502,6.405777394,5.477162391,5.477162391,3.846065215,2.9730658,2.9730658,1.819926105,1.819926105,1.134736607,1.134736607,0.591424565,0.591424565,-0.37,58.51622162,7.63,4.780829563,2.745638273,50.27534588,10.11132579,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34455882,13.46849361,0.0,6.041840829,4.794537184,6.286160523,0.0,5.316788604,0.0,25.80722127,7.047671983,0.0,0,0.0,5.316788604,0.0,0.0,0.0,19.37567333,4.794537184,0.0,19.76538045,0.0,0.0,0.0,0,29.1,0.0,4.794537184,0,6.041840829,0.0,19.12780377,0.0,7.047671983,0.0,12.2405258,0.0,0.0,0.0,10.06351852,2.884583333,0.0,0.0,0.069444444,2.95212963,2.063333333,1.800324074,0.833333333,8,1,2,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0.5734,33.8197,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHyp,O=C(O)[C@H]1C[C@H](O)CN1,O[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone,10.21032407,-0.300740741,10.21032407,0.055555556,0.473498789,129.159,118.071,129.0789786,52,0,0.136708459,-0.391718731,0.391718731,0.136708459,1.777777778,2.444444444,2.666666667,16.26902616,10.20755491,2.263057129,-2.099430669,2.120405428,-2.254778987,5.577430536,-0.110747704,2.468957756,115.6254878,6.853371151,5.448939851,5.448939851,4.236382105,3.073619606,3.073619606,2.532531202,2.532531202,1.735537676,1.735537676,1.160505193,1.160505193,-0.41,128.0131032,6.706414435,2.453837127,1.284181704,54.27371997,9.901064579,6.286160523,0.0,0.0,0.0,0.0,4.899909731,0.0,0.0,0.0,0.0,13.46849361,6.544756406,12.14580722,9.901064579,6.286160523,0.0,4.899909731,0.0,18.56662884,13.59242839,0.0,0,0.0,0.0,0.0,0.0,0.0,42.03083325,4.794537184,0.0,6.420821623,0.0,0.0,0.0,0,40.54,0.0,4.794537184,0,12.14580722,12.96557803,6.286160523,0.0,0.0,11.94758171,0.0,5.106527395,0.0,0.0,12.06912037,9.000555556,0.0,0.0,-0.055555556,1.18162037,0.62837963,1.842546296,0.833333333,9,1,3,0,1,1,0,0,0,3,1,3,1,0,1,1,1,-0.7497,33.1058,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dI,CC[C@@H](C)[C@@H](N)C(=O)O,CC[C@@H](C)[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,10.27393519,0.037037037,10.27393519,0.037037037,0.569266198,129.203,114.083,129.1153641,54,0,0.136658743,-0.310572648,0.310572648,0.136658743,1.666666667,2.222222222,2.333333333,16.13025119,10.01008792,2.099997077,-2.143163347,2.032559967,-2.324378678,5.573339335,-0.109971797,3.62987913,82.98533617,7.276020882,6.347405879,6.347405879,4.256748817,3.383749402,3.383749402,2.336073496,2.336073496,1.736943336,1.736943336,0.740616048,0.740616048,-0.37,91.36757728,8.63,4.503290913,2.607886904,56.640288,10.11132579,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.26829602,12.96557803,0.0,6.041840829,4.794537184,6.286160523,0.0,5.316788604,5.917906046,26.31013685,7.047671983,0.0,0,0.0,5.316788604,0.0,0.0,0.0,19.37567333,4.794537184,5.917906046,20.26829602,0.0,0.0,0.0,0,29.1,0.0,4.794537184,0,6.041840829,5.917906046,12.70698215,0.0,0.0,7.047671983,19.164263,0.0,0.0,0.0,10.27393519,2.934351852,0.0,0.451388889,0.037037037,2.012314815,4.146898148,1.810740741,0.857142857,9,1,2,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0.8194,38.3667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M,CSCC[C@H](N)C(=O)O,CSCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone,10.17018896,0.053194444,10.17018896,0.053194444,0.57499276,147.243,134.139,147.071785,54,0,0.136416296,-0.310768087,0.310768087,0.136416296,1.777777778,2.444444444,2.777777778,32.16636275,10.25121084,1.998603759,-2.048619339,1.968640207,-2.264196428,7.980971524,-0.109010822,3.195411846,77.45811191,7.112884175,5.885410682,6.701907263,4.346065215,2.962882444,4.356729294,1.812725385,2.798323944,1.168036748,1.811987299,0.525238408,1.014874562,-0.02,99.31601295,8.98,6.105313283,4.481253133,60.39845591,10.11132579,6.286160523,0.0,0.0,0.0,0.0,0.0,0.0,11.76188495,0.0,0.0,25.4771164,0.0,6.041840829,4.794537184,18.04804547,0.0,5.316788604,0.0,12.46266245,19.05629477,0.0,0,0.0,5.316788604,0.0,0.0,11.76188495,31.38429613,4.794537184,0.0,6.420821623,0.0,0.0,0.0,0,29.1,0.0,4.794537184,0,6.041840829,0.0,18.45983575,0.0,18.80955693,6.255769184,5.316788604,0.0,0.0,1.761805556,10.17018896,2.905138889,0.0,1.04587963,0.053194444,3.92550548,0.0,1.804953704,0.833333333,9,1,2,0,0,0,0,0,0,3,1,3,5,0,0,0,0,0.5264,41.9107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
